epoch,avg_train_loss,avg_val_loss,avg_val_corr,run,lstm_attn,lstm_bidirectional,lstm_hiddensize,lstm_dropout,lstm_layers,elmo_layer,bert_layer,bert_large,embedding
142,0.009413784083153586,0.4821725018322468,0.7216735335796403,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
143,0.009223893122543814,0.47937480062246324,0.7196185401594212,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
144,0.009221671334671555,0.4835433177649975,0.7221054833544067,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
145,0.009233438783121528,0.480879981815815,0.7237327983286954,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
146,0.009038089653040515,0.48108710572123525,0.7215391543092549,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
147,0.009073898148199078,0.48617805540561676,0.7218429451815117,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
148,0.008974699402460828,0.4762175977230072,0.7211601215559995,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
149,0.009129855970240897,0.49046186208724973,0.7224996722904783,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
150,0.008766429809111288,0.4778005354106426,0.7199089348090051,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
151,0.008741928708332125,0.47589896246790886,0.7198642516969745,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
152,0.008716798784735146,0.4830228365957737,0.7213392116864882,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
153,0.008656022105787997,0.48053099140524863,0.7237486924818686,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
154,0.008691206996445544,0.48780307173728943,0.7220077780142562,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
155,0.008671126706394717,0.48101811558008195,0.7216145551792087,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
156,0.008551609206188004,0.4869311757385731,0.7220857376798918,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
157,0.008742540014645783,0.4877107754349709,0.7218749893979124,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
158,0.00858820109424414,0.4840170443058014,0.7202207307601617,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
159,0.008563447370397626,0.4830356791615486,0.7216397838708023,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
160,0.008536581004227628,0.4862342908978462,0.7218539133985679,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
161,0.00844941900431877,0.4840512789785862,0.7221073962081458,bert_large_lstm,False,True,800,0.3,2,-1,11,True,bert_large
